hsr_value,code,product_name,brands,categories,categories_tags,labels,labels_tags,countries,nutriscore_grade,nova_group,energy-kj_100g,energy_100g,carbohydrates_100g,sugars_100g,fat_100g,saturated-fat_100g,proteins_100g,fiber_100g,salt_100g,sodium_100g,energy_kj_100g,sugar_energy_ratio,category_primary
0.5,9310072029863,Chocolate chip cookies,"Arnott's, Arnotts","Snacks, Sweet snacks, Biscuits and cakes, Biscuits, Chocolate biscuits, Drop cookies, Chocolate chip cookies",en:snacks|en:sweet-snacks|en:biscuits-and-cakes|en:biscuits|en:chocolate-biscuits|en:drop-cookies|en:chocolate-chip-cookies,"Australian made, Health Star Rating, Health Star Rating 0.5",en:australian-made|en:health-star-rating|en:health-star-rating-0-5,"Australie,France",e,4.0,,2075.0,61.0,29.7,25.2,14.6,5.0,3.3,0.7275,0.291,2075.0,0.014313253012048192,snacks
0.5,9300695004958,Rainbow Cookie Mix,Betty Crocker,"Snacks,Sweet snacks,Biscuits and cakes,Cakes,Cooking helpers,Baking Mixes,Dessert mixes,Pastry helpers,Biscuit mixes,Soft cake filled with fruits",en:snacks|en:sweet-snacks|en:biscuits-and-cakes|en:cakes|en:cooking-helpers|en:baking-mixes|en:dessert-mixes|en:pastry-helpers|en:biscuit-mixes|en:soft-cake-filled-with-fruits,"No artificial flavors,Health Star Rating 0.5",en:no-artificial-flavors|en:health-star-rating|en:health-star-rating-0-5,"Australia,New Zealand",e,4.0,1670.0,1670.0,79.4,48.1,5.5,2.9,6.1,1.6,0.5825,0.233,1670.0,0.02880239520958084,snacks
0.5,9300633454432,Double choc biscuits,Woolworths,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits,Chocolate biscuits",en:snacks|en:sweet-snacks|en:biscuits-and-cakes|en:biscuits|en:chocolate-biscuits,"Australian made,Health Star Rating,Health Star Rating 0.5,No lactose,No gluten",en:no-gluten|en:australian-made|en:health-star-rating|en:health-star-rating-0-5|en:no-lactose,"Australia,New Zealand",e,4.0,,2113.0,63.5,40.0,25.5,11.0,5.0,,0.1125,0.045,2113.0,0.01893043066729768,snacks
0.5,4088700111888,European Cappuccino Choco Biscuit Bars,Belmont,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Bars, Chocolate candies, Bars covered with chocolate, Chocolate biscuity bars",en:snacks|en:sweet-snacks|en:cocoa-and-its-products|en:confectioneries|en:bars|en:chocolate-candies|en:bars-covered-with-chocolate|en:chocolate-biscuity-bars,"Vegetarian, No artificial flavors, No preservatives, Health Star Rating, No artificial colors, No artificial colours or flavours, PEFC, Rainforest Alliance, Health Star Rating 0.5",en:vegetarian|en:no-artificial-flavors|en:no-preservatives|en:health-star-rating|en:health-star-rating-0-5|en:no-artificial-colors|en:no-artificial-colours-or-flavours|en:pefc|en:rainforest-alliance,en:Australia,e,4.0,2230.0,2230.0,57.3,48.8,30.0,18.6,7.8,,0.35,0.14,2230.0,0.021883408071748878,snacks
0.5,9310072001784,Shortbread cream,Arnott's,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits,Shortbread cookies",en:snacks|en:sweet-snacks|en:biscuits-and-cakes|en:biscuits|en:shortbread-cookies,"Australian made,Health Star Rating,Health Star Rating 0.5",en:australian-made|en:health-star-rating|en:health-star-rating-0-5,"Australia,France,New Zealand",e,4.0,,2160.0,64.7,28.1,26.3,13.2,4.2,1.9,0.975,0.39,2160.0,0.01300925925925926,snacks
0.5,9300601310906,Cheddar Cheese Snack Packs Made With Real Cheese,Coles,Snacks,en:snacks,"Vegetarian, No artificial flavors, Australian made, Health Star Rating, No artificial colors, No artificial colours or flavours, Health Star Rating 0.5",en:vegetarian|en:no-artificial-flavors|en:australian-made|en:health-star-rating|en:health-star-rating-0-5|en:no-artificial-colors|en:no-artificial-colours-or-flavours,Australia,e,4.0,1710.0,1710.0,31.1,5.4,26.3,15.0,11.4,1.9,2.25,0.9,1710.0,0.0031578947368421056,snacks
0.5,9310012059684,Vietnamese Style Hoisin Sauce,Masterfoods,,,"Vegetarian, Vegan, Australian made, Health Star Rating 0.5",en:vegetarian|en:vegan|en:australian-made|en:health-star-rating|en:health-star-rating-0-5,en:Australia,unknown,,,179.0,6.9,6.1,1.6,0.1,0.1,,0.65,0.26,179.0,0.03407821229050279,
0.5,9310015248726,Noobys pork crackle,Nobby's,,,Health Star Rating 0.5,en:health-star-rating|en:health-star-rating-0-5,en:au,unknown,,,2220.0,2.8,2.4,34.8,5.2,52.4,0.4,5.93,2.37,2220.0,0.001081081081081081,
0.5,9310072025155,TimTam White,ARNOTT'S,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits",en:snacks|en:sweet-snacks|en:biscuits-and-cakes|en:biscuits,"Australian made,Health Star Rating,Health Star Rating 0.5",en:australian-made|en:health-star-rating|en:health-star-rating-0-5,"Australia,French Polynesia,New Zealand",e,4.0,,2230.0,65.0,45.9,27.9,18.6,4.37,1.09,0.342,0.137,2230.0,0.020582959641255606,snacks
0.5,9310072009544,Chocolate Scotch Finger,Arnott's,"Snacks, Sweet snacks, Biscuits and cakes, Biscuit with chocolate covering, en:chocolate-biscuits",en:snacks|en:sweet-snacks|en:biscuits-and-cakes|en:biscuits|en:chocolate-biscuits|en:biscuit-with-chocolate-covering,"Australian made,Health Star Rating,Health Star Rating 0.5",en:australian-made|en:health-star-rating|en:health-star-rating-0-5,"Australia,France,New Zealand",e,4.0,2090.0,2090.0,65.6,27.3,24.7,14.1,5.73,2.2,1.0,0.401,2090.0,0.0130622009569378,snacks
0.5,9310113901004,,,"Plant-based foods and beverages, Beverages, Plant-based beverages, Fruit-based beverages, Juices and nectars, Fruit juices, Non-alcoholic beverages, Unsweetened beverages, Apple juices",en:plant-based-foods-and-beverages|en:beverages|en:plant-based-beverages|en:fruit-based-beverages|en:juices-and-nectars|en:fruit-juices|en:non-alcoholic-beverages|en:unsweetened-beverages|en:apple-juices,en:health-star-rating-0-5,en:health-star-rating|en:health-star-rating-0-5,en:Australia,unknown,,161.0,161.0,9.2,8.9,,,,0.2,0.025,0.01,161.0,0.055279503105590065,plant-based-foods-and-beverages
0.5,9300601932597,Vanilla cream wafers,Coles,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits, Wafers, Stuffed wafers, Vanilla stuffed wafers",en:snacks|en:sweet-snacks|en:biscuits-and-cakes|en:biscuits|en:wafers|en:stuffed-wafers|en:vanilla-stuffed-wafers,"Health Star Rating, Health Star Rating 0.5, en:no-artificial-colours-or-flavours",en:no-artificial-flavors|en:health-star-rating|en:health-star-rating-0-5|en:no-artificial-colors|en:no-artificial-colours-or-flavours,Australia,e,4.0,2080.0,2080.0,65.2,36.3,24.6,23.5,3.2,1.1,0.285,0.114,2080.0,0.017451923076923077,snacks
0.5,9310072030081,Tim Tam,Arnott's,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits, Chocolate biscuits",en:snacks|en:sweet-snacks|en:biscuits-and-cakes|en:biscuits|en:chocolate-biscuits,"Health Star Rating, Health Star Rating 0.5",en:health-star-rating|en:health-star-rating-0-5,en:au,e,,,2171.0,64.5,42.6,26.5,14.6,4.4,,0.16,0.064,2171.0,0.01962229387379088,snacks
0.5,9310645280080,Coles Chai Latte 10 Sachets,Coles,"Plant-based foods and beverages, Beverages, Hot beverages, Plant-based beverages, Teas, Instant beverages, Chaï teas",en:plant-based-foods-and-beverages|en:beverages|en:hot-beverages|en:plant-based-beverages|en:teas|en:flavored-teas|en:instant-beverages|en:chai-teas,"No artificial flavors, Health Star Rating, Health Star Rating 0.5, No artificial colors, No artificial colours or flavours",en:no-artificial-flavors|en:health-star-rating|en:health-star-rating-0-5|en:no-artificial-colors|en:no-artificial-colours-or-flavours,Australia,unknown,4.0,422.0,422.0,18.1,18.1,2.0,1.7,2.2,1.0,0.3302,0.13208,422.0,0.04289099526066351,plant-based-foods-and-beverages
0.5,9339687212385,Extra Tasty cheese & crackers,Woolworths,"Dairies, Fermented foods, Snacks, Fermented milk products, Cheeses",en:dairies|en:fermented-foods|en:fermented-milk-products|en:snacks|en:cheeses,Health Star Rating 0.5,en:health-star-rating|en:health-star-rating-0-5,au,d,,,1720.0,23.0,3.33,26.7,18.3,19.7,,1.55,0.62,1720.0,0.001936046511627907,dairies
0.5,9310072002095,Arnott's Kingston Biscuits 200G,Arnotts,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits",en:snacks|en:sweet-snacks|en:biscuits-and-cakes|en:biscuits,"Australian made,Health Star Rating,Health Star Rating 0.5,Natural flavors",en:australian-made|en:health-star-rating|en:health-star-rating-0-5|en:natural-flavors,"Australia,France,French Polynesia,New Zealand",e,4.0,,2090.0,63.9,43.6,24.1,16.5,4.51,3.01,1.37,0.549,2090.0,0.020861244019138758,snacks
0.5,9300633004354,Choc chip cookies,"Woolworths,",,,"Health Star Rating, Health Star Rating 0.5",en:health-star-rating|en:health-star-rating-0-5,"en:australia,",unknown,4.0,,1879.0,65.9,33.5,17.9,7.0,4.5,2.5,0.325,0.13,1879.0,0.017828632251197445,
0.5,5060366570505,Sweet & sticky teriyaki,Miso Tasty,,,Health Star Rating 0.5,en:health-star-rating|en:health-star-rating-0-5,"United Kingdom, en:australia",unknown,,,715.0,37.0,32.0,0.5,0.0,4.1,,6.1,2.44,715.0,0.044755244755244755,
0.5,9300633945367,Hard set chocolate topping,Woolworths,Chocolate sauce,en:condiments|en:sauces|en:dessert-sauces|en:chocolate-sauce,"Health Star Rating,Health Star Rating 0.5",en:health-star-rating|en:health-star-rating-0-5,"Australia,New Zealand",unknown,3.0,2660.0,2660.0,44.4,42.9,49.8,33.1,3.64,,,,2660.0,0.01612781954887218,condiments
0.5,9400597025959,Milk chocolate with crunchy salted caramel pieces,Woolworths,"Snacks, Sweet snacks, Cocoa and its products, Chocolates, Milk chocolates",en:snacks|en:sweet-snacks|en:cocoa-and-its-products|en:chocolates|en:milk-chocolates,"Sustainable farming, Health Star Rating, Health Star Rating 0.5, UTZ Certified, UTZ Certified Cocoa",en:sustainable-farming|en:health-star-rating|en:health-star-rating-0-5|en:utz-certified|en:utz-certified-cocoa,"New Zealand, en:australia",e,4.0,2230.0,2230.0,57.9,56.8,30.5,18.4,5.79,,0.329,0.132,2230.0,0.02547085201793722,snacks
0.5,9310072032726,Arnotts Obsession Mint Choc,Arnott's,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits",en:snacks|en:sweet-snacks|en:biscuits-and-cakes|en:biscuits,"Health Star Rating,Health Star Rating 0.5",en:health-star-rating|en:health-star-rating-0-5,"Australia,New Zealand",e,,,2151.0,61.458333333333,50.520833333333,27.083333333333,14.583333333333,4.6875,3.6458333333333,0.28645833333332,0.114583333333328,2151.0,0.02348713776538029,snacks
0.5,9300675009867,Sprite,Sprite,"Beverages,Lemon soft drinks",en:beverages-and-beverages-preparations|en:plant-based-foods-and-beverages|en:beverages|en:plant-based-beverages|en:carbonated-drinks|en:fruit-based-beverages|en:sodas|en:fruit-sodas|en:lemon-soft-drinks,"Health Star Rating,Health Star Rating 0.5",en:health-star-rating|en:health-star-rating-0-5,"Australia,New Zealand",e,,172.0,172.0,9.9,9.9,0.0,0.0,0.0,,0.0,0.0,172.0,0.05755813953488372,beverages-and-beverages-preparations
0.5,9310434010188,Fruity Chews,The Natural Confectionery Co.,"Snacks, Sweet snacks, Confectioneries, Candies",en:snacks|en:sweet-snacks|en:confectioneries|en:candies,en:health-star-rating-0-5,en:health-star-rating|en:health-star-rating-0-5,"Australia,French Polynesia",unknown,4.0,,1603.0,87.199996948244,66.0,4.0,4.0,4.0,,,,1603.0,0.041172800998128506,snacks
0.5,9300605145153,Nes Chokito 170g,Nestlé,"Snacks, Sweet snacks, Cocoa and its products, Chocolates",en:snacks|en:sweet-snacks|en:cocoa-and-its-products|en:chocolates,"Health Star Rating, Health Star Rating 0.5",en:health-star-rating|en:health-star-rating-0-5,Australia,e,4.0,2120.0,2120.0,61.8,55.1,25.7,14.9,6.4,,0.2175,0.087,2120.0,0.02599056603773585,snacks
0.5,9300633532109,vanilla wafers,Woolworths,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits,Wafers,Stuffed wafers",en:snacks|en:sweet-snacks|en:biscuits-and-cakes|en:biscuits|en:wafers|en:stuffed-wafers,"Health Star Rating,Health Star Rating 0.5,Health Star Rating 1",en:health-star-rating|en:health-star-rating-0-5|en:health-star-rating-1,"Australia,New Zealand",e,4.0,,2230.0,66.6,36.6,26.9,13.8,5.8,,0.062,0.0248,2230.0,0.01641255605381166,snacks
0.5,9310072032689,Arnotts Obsession Salted Caramel,Arnott's,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits",en:snacks|en:sweet-snacks|en:biscuits-and-cakes|en:biscuits,"Health Star Rating,Health Star Rating 0.5",en:health-star-rating|en:health-star-rating-0-5,"Australia,New Zealand",e,,,1948.0,60.416666666667,47.395833333333,22.395833333333,13.541666666667,4.1666666666667,70.833333333333,0.59895833333332,0.239583333333328,1948.0,0.024330509924708935,snacks
0.5,9310072004488,Arnotts Chocolate Caramel Crowns,Arnott's,Chocolate covered biscuit,en:snacks|en:sweet-snacks|en:biscuits-and-cakes|en:biscuit-with-chocolate-covering,"Health Star Rating,Health Star Rating 0.5",en:health-star-rating|en:health-star-rating-0-5,"Australia,United States,New Zealand",e,4.0,,1845.0,61.76,44.12,20.59,11.76,5.88,2.9,0.33,0.132,1845.0,0.023913279132791326,snacks
0.5,9339687214914,Woolworths butter,Woolworths,,,"Health Star Rating, Health Star Rating 0.5",en:health-star-rating|en:health-star-rating-0-5,en:au,unknown,,,740.0,8.0,4.0,82.0,54.0,8.0,0.0,1.4,0.56,740.0,0.005405405405405406,
0.5,9300601915361,Stem Ginger cookies,Coles,,,"No gluten, Vegetarian, No artificial flavors, Australian made, No artificial colors, No artificial colours or flavours, en:health-star-rating-0-5",en:no-gluten|en:vegetarian|en:no-artificial-flavors|en:australian-made|en:health-star-rating|en:health-star-rating-0-5|en:no-artificial-colors|en:no-artificial-colours-or-flavours,en:au,unknown,4.0,,2020.0,69.4,35.6,21.0,12.5,2.6,6.25,0.922,0.369,2020.0,0.017623762376237626,
0.5,9310645259192,Belgian Dark Chocolate,Coles,,,"Health Star Rating, Health Star Rating 0.5, Rainforest Alliance, en:no-artificial-colours-or-flavours",en:no-artificial-flavors|en:health-star-rating|en:health-star-rating-0-5|en:no-artificial-colors|en:no-artificial-colours-or-flavours|en:rainforest-alliance,en:Australia,unknown,4.0,,2197.0,55.0,50.0,30.0,18.0,6.0,6.0,,,2197.0,0.02275830678197542,
0.5,9310199028824,dairy farmers cream,Dairy Farmers,,,"Australian made, No gelatin, en:health-star-rating-0-5",en:australian-made|en:health-star-rating|en:health-star-rating-0-5|en:no-gelatin,en:Australia,unknown,4.0,,274.0,0.5,0.5,7.0,4.7,0.4,,0.04,0.016,274.0,0.0018248175182481751,
0.5,9300601389339,Top choc,Coles,,,"No artificial flavors, Australian made, Health Star Rating, Health Star Rating 0.5, No artificial colors, No artificial colours or flavours, Rainforest Alliance, en:rainforest-alliance-cocoa",en:no-artificial-flavors|en:australian-made|en:health-star-rating|en:health-star-rating-0-5|en:no-artificial-colors|en:no-artificial-colours-or-flavours|en:rainforest-alliance|en:rainforest-alliance-cocoa,en:Australia,unknown,,,2620.0,45.1,39.8,48.1,29.7,4.5,0.0,0.1125,0.045,2620.0,0.015190839694656488,
0.5,9300658411205,Sour Cream Reduced Fat Squeeze,Dairy Farmers,,,"Australian made, en:health-star-rating-0-5",en:australian-made|en:health-star-rating|en:health-star-rating-0-5,en:Australia,unknown,,,785.0,4.0,4.0,18.0,12.0,3.0,,0.113,0.045,785.0,0.005095541401273885,
0.5,4088700033302,Yoghurt coated sultanas,sweet vine,en:sultana-raisins,en:plant-based-foods-and-beverages|en:plant-based-foods|en:fruits-and-vegetables-based-foods|en:fruits-based-foods|en:dried-products|en:dried-plant-based-foods|en:dried-fruits|en:raisins|en:sultana-raisins,"Health Star Rating, Health Star Rating 0.5",en:health-star-rating|en:health-star-rating-0-5,en:Australia,e,4.0,,1911.0,62.0,61.333333333333,22.333333333333,20.333333333333,2.6666666666667,,0.175,0.07,1911.0,0.032094889237746206,plant-based-foods-and-beverages
0.5,9300633048976,Sugar,Coles,,,Health Star Rating 0.5,en:health-star-rating|en:health-star-rating-0-5,en:au,unknown,,,1700.0,99.8,99.8,0.05,0.05,0.0,,,,1700.0,0.05870588235294118,
0.5,9339687330003,Chocolate chunk cookirs - Woolworths Bskery,Woolworths Bakery,,,en:health-star-rating-0-5,en:health-star-rating|en:health-star-rating-0-5,au,unknown,,,2010.0,59.1,34.9,24.4,14.8,4.8,2.9,,,2010.0,0.01736318407960199,
0.5,9310645462745,Coles Neenish Tart,Coles,,,"Sustainable, Sustainable Palm Oil, Australian made, Rainforest Alliance, en:health-star-rating-0-5",en:sustainable|en:sustainable-palm-oil|en:australian-made|en:health-star-rating|en:health-star-rating-0-5|en:rainforest-alliance,en:Australia,unknown,,,2190.0,63.9,17.8,28.6,20.0,2.78,2.78,0.285,0.114,2190.0,0.008127853881278539,
0.5,4061464904811,suace,Chefs Cupboard,,,en:health-star-rating-0-5,en:health-star-rating|en:health-star-rating-0-5,en:Australia,unknown,4.0,,1480.0,57.3,6.36,9.09,3.64,9.09,,,,1480.0,0.004297297297297297,
0.5,9310645395036,All Butter Seeded Straws,Coles Finest,,,en:health-star-rating-0-5,en:health-star-rating|en:health-star-rating-0-5,en:Australia,unknown,,,2360.0,40.8,4.0,38.0,24.0,13.6,4.0,1.55,0.62,2360.0,0.001694915254237288,
0.5,9300681155848,White Finishing Sauce powder,Gravox,,,en:health-star-rating-0-5,en:health-star-rating|en:health-star-rating-0-5,en:au,unknown,4.0,,1780.0,65.8,5.48,17.8,9.59,2.74,,,,1780.0,0.0030786516853932586,
0.5,9300681155602,pepepr sauce,Gravox,,,en:health-star-rating-0-5,en:health-star-rating|en:health-star-rating-0-5,en:Australia,unknown,4.0,,1640.0,64.4,12.3,13.7,11.0,4.11,,,,1640.0,0.007500000000000001,
0.5,9310645412245,Mini Tart Selection,Coles Finest,,,"Sustainable, Sustainable Palm Oil, Australian made, Rainforest Alliance, en:health-star-rating-0-5",en:sustainable|en:sustainable-palm-oil|en:australian-made|en:health-star-rating|en:health-star-rating-0-5|en:rainforest-alliance,en:Australia,unknown,,,1900.0,47.6,29.6,27.8,18.2,3.92,0.0,0.0735,0.0294,1900.0,0.015578947368421053,
0.5,4088700120606,Cheese Spread,Bramwells,,,en:health-star-rating-0-5,en:health-star-rating|en:health-star-rating-0-5,en:au,unknown,,,1170.0,4.5,3.0,23.5,16.5,12.5,,3.7,1.48,1170.0,0.002564102564102564,
0.5,9339687221547,choc clairs,,,,"Australian made, en:health-star-rating-0-5",en:australian-made|en:health-star-rating|en:health-star-rating-0-5,en:au,unknown,,,1741.0,64.4,45.6,16.4,10.8,4.0,,0.49,0.196,1741.0,0.026191843767949457,
0.5,9300633034450,Rocky road mallows,"Woolworths Select,Woolworths","Snacks, Sweet snacks, Confectioneries, Biscuits and cakes, Biscuits, Chocolate biscuits",en:snacks|en:sweet-snacks|en:confectioneries|en:biscuits-and-cakes|en:biscuits|en:chocolate-biscuits,Health Star Rating 0.5,en:health-star-rating|en:health-star-rating-0-5,Australia,e,4.0,1920.0,1920.0,70.212765957447,53.617021276596,16.595744680851,10.212765957447,4.6808510638298,,0.23404255319149,0.093617021276596,1920.0,0.02792553191489375,snacks
0.5,9300633486501,Salted Butter,"Woolworths essentials,woolworths","Dairies, Fats, Spreads, Spreadable fats, Animal fats, Milkfat, Dairy-spread, Butters, Salted butters",en:dairies|en:fats|en:spreads|en:spreadable-fats|en:animal-fats|en:dairy-spreads|en:milkfat|en:butters|en:salted-butters,"Australian made, Health Star Rating 0.5",en:australian-made|en:health-star-rating|en:health-star-rating-0-5,Australia,b,2.0,3054.0,3054.0,0.1,0.1,82.1,2.7,0.1,,0.07,0.028,3054.0,3.2743942370661426e-05,dairies
0.5,9339423007831,Waffles fluffy and delicious,Golden,,,Health Star Rating 0.5,en:health-star-rating|en:health-star-rating-0-5,"France, en:australia",unknown,,,1891.0,53.7,24.1,23.3,12.3,0.0,1.5,12.5,5.0,1891.0,0.012744579587519832,
0.5,9310072032542,Arnott’s Tina Wafer,Arnott's,,,"Australian made, Health Star Rating 0.5",en:australian-made|en:health-star-rating|en:health-star-rating-0-5,en:Australia,unknown,4.0,,2180.0,68.9,44.3,25.7,13.2,2.4,1.8,0.135,0.0539,2180.0,0.02032110091743119,
0.5,9300633437664,MASCARPONE,"Coles, Woolworths","Dairies, Fermented foods, Fermented milk products, Cheeses, Italian cheeses, Cream cheeses, Mascarpone",en:dairies|en:fermented-foods|en:fermented-milk-products|en:cheeses|en:italian-cheeses|en:cream-cheeses|en:mascarpone,Health Star Rating 0.5,en:health-star-rating|en:health-star-rating-0-5,au,d,,,1761.0,3.6,2.7,45.0,31.7,1.9,,0.055,0.022,1761.0,0.0015332197614991484,dairies
